2.754999923706054688e+01 2.462500000000000000e+01
2.857500076293945312e+01 2.422500038146972656e+01
2.870000076293945312e+01 2.537500000000000000e+01
2.382500076293945312e+01 2.032500076293945312e+01
2.552499961853027344e+01 2.247500038146972656e+01
2.825000000000000000e+01 2.375000000000000000e+01
2.982500076293945312e+01 2.592499923706054688e+01
2.582500076293945312e+01 2.279999923706054688e+01
2.820000076293945312e+01 2.489999961853027344e+01
2.487500000000000000e+01 2.327499961853027344e+01
2.639999961853027344e+01 2.247500038146972656e+01
2.892499923706054688e+01 2.539999961853027344e+01
2.942499923706054688e+01 2.492499923706054688e+01
2.577499961853027344e+01 2.360000038146972656e+01
2.857500076293945312e+01 2.547500038146972656e+01
2.657500076293945312e+01 2.272500038146972656e+01
2.935000038146972656e+01 2.432500076293945312e+01
2.357500076293945312e+01 2.057500076293945312e+01
2.877499961853027344e+01 2.495000076293945312e+01
2.932500076293945312e+01 2.527499961853027344e+01
2.939999961853027344e+01 2.572500038146972656e+01
2.625000000000000000e+01 2.272500038146972656e+01
2.702499961853027344e+01 2.514999961853027344e+01
2.464999961853027344e+01 2.270000076293945312e+01
2.535000038146972656e+01 2.229999923706054688e+01
2.892499923706054688e+01 2.479999923706054688e+01
2.362500000000000000e+01 2.189999961853027344e+01
2.464999961853027344e+01 2.195000076293945312e+01
2.627499961853027344e+01 2.235000038146972656e+01
2.862500000000000000e+01 2.495000076293945312e+01
2.757500076293945312e+01 2.450000000000000000e+01
3.067499923706054688e+01 2.600000000000000000e+01
2.717499923706054688e+01 2.339999961853027344e+01
2.714999961853027344e+01 2.322500038146972656e+01
2.662500000000000000e+01 2.262500000000000000e+01
2.847500038146972656e+01 2.487500000000000000e+01
2.517499923706054688e+01 2.260000038146972656e+01
2.937500000000000000e+01 2.532500076293945312e+01
2.850000000000000000e+01 2.464999961853027344e+01
2.660000038146972656e+01 2.357500076293945312e+01
2.632500076293945312e+01 2.322500038146972656e+01
2.907500076293945312e+01 2.425000000000000000e+01
2.654999923706054688e+01 2.337500000000000000e+01
2.595000076293945312e+01 2.332500076293945312e+01
2.452499961853027344e+01 2.142499923706054688e+01
2.679999923706054688e+01 2.454999923706054688e+01
2.652499961853027344e+01 2.329999923706054688e+01
2.812500000000000000e+01 2.477499961853027344e+01
2.729999923706054688e+01 2.372500038146972656e+01
2.770000076293945312e+01 2.417499923706054688e+01
3.014999961853027344e+01 2.707500076293945312e+01
2.739999961853027344e+01 2.477499961853027344e+01
2.387500000000000000e+01 2.114999961853027344e+01
2.717499923706054688e+01 2.402499961853027344e+01
2.710000038146972656e+01 2.375000000000000000e+01
2.852499961853027344e+01 2.495000076293945312e+01
2.582500076293945312e+01 2.204999923706054688e+01
2.627499961853027344e+01 2.367499923706054688e+01
2.657500076293945312e+01 2.289999961853027344e+01
